tick,timestamp_s,frame_fresh,last_gate_passed,next_gate_index,body_forward_elevation_rad,body_vx_m_s,body_vy_m_s,body_vz_m_s,debug_world_x_m,debug_world_y_m,debug_world_z_m,debug_world_yaw_rad,command_source,mode,confidence,bearing_h_rad,bearing_v_rad,distance_m,pixel_x,pixel_y,roll_rate_rad_s,pitch_rate_rad_s,yaw_rate_rad_s,thrust_norm,rc_throttle,rc_roll,rc_pitch,rc_yaw,rc_arm
1600,1.600000,0,-1,0,0.000143,-0.004113,-0.010756,0.253758,-0.002257,-0.002449,0.209179,0.000032,reactive_fallback,detected,0.870370,-0.015624,-0.201899,8.470588,315.000,245.500,-0.004759,-0.041937,-0.029917,0.630375,1630,1498,1515,1490,1800
1617,1.617000,1,-1,0,0.000274,-0.004118,-0.011217,0.281566,-0.002328,-0.002646,0.213615,0.000029,reactive_fallback,detected,0.874084,-0.015624,-0.201899,8.470588,315.000,245.500,-0.004780,-0.041948,-0.030044,0.630375,1630,1498,1515,1489,1800
1620,1.620000,0,-1,0,0.000295,-0.004122,-0.011296,0.298401,-0.002341,-0.002682,0.214493,0.000029,reactive_fallback,detected,0.874084,-0.015624,-0.201899,8.470588,315.000,245.500,-0.004780,-0.041920,-0.030044,0.630375,1630,1498,1515,1489,1800
1640,1.640000,0,-1,0,0.000283,-0.004233,-0.011970,0.456294,-0.002426,-0.002933,0.222071,0.000031,reactive_fallback,detected,0.874084,-0.015624,-0.201899,8.470588,315.000,245.500,-0.004780,-0.041936,-0.030044,0.630375,1630,1498,1515,1489,1800
1650,1.650000,1,-1,0,0.000239,-0.004303,-0.012509,0.525209,-0.002470,-0.003070,0.227028,0.000034,reactive_fallback,detected,0.876301,-0.015624,-0.203398,8.470588,315.000,246.000,-0.004792,-0.044036,-0.030120,0.629251,1629,1498,1515,1489,1800
1660,1.660000,0,-1,0,0.000240,-0.004357,-0.013166,0.574124,-0.002515,-0.003214,0.232565,0.000034,reactive_fallback,detected,0.876301,-0.015624,-0.203398,8.470588,315.000,246.000,-0.004792,-0.044035,-0.030120,0.629251,1629,1498,1515,1489,1800
1680,1.680000,0,-1,0,0.000044,-0.004559,-0.014655,0.622347,-0.002606,-0.003527,0.244642,0.000033,reactive_fallback,detected,0.876301,-0.015624,-0.203398,8.470588,315.000,246.000,-0.004792,-0.044287,-0.030120,0.629251,1629,1498,1516,1489,1800
1683,1.683000,1,-1,0,-0.000057,-0.004621,-0.014888,0.625680,-0.002620,-0.003577,0.246516,0.000033,reactive_fallback,detected,0.870222,-0.015624,-0.204896,8.470588,315.000,246.500,-0.004759,-0.046032,-0.029911,0.628127,1628,1498,1516,1490,1800
1700,1.700000,0,-1,0,-0.000446,-0.004701,-0.016257,0.633946,-0.002697,-0.003874,0.257247,0.000032,reactive_fallback,detected,0.870222,-0.015624,-0.204896,8.470588,315.000,246.500,-0.004759,-0.046531,-0.029911,0.628127,1628,1498,1516,1490,1800
1716,1.716000,1,-1,0,-0.000318,-0.004417,-0.017583,0.632504,-0.002765,-0.004176,0.267384,0.000031,reactive_fallback,detected,0.871799,-0.015624,-0.206394,8.470588,315.000,247.000,-0.004767,-0.048375,-0.029966,0.627004,1627,1498,1517,1490,1800
1720,1.720000,0,-1,0,-0.000265,-0.004344,-0.017912,0.631505,-0.002782,-0.004256,0.269911,0.000031,reactive_fallback,detected,0.871799,-0.015624,-0.206394,8.470588,315.000,247.000,-0.004767,-0.048306,-0.029966,0.627004,1627,1498,1517,1490,1800
1740,1.740000,0,-1,0,-0.000405,-0.004263,-0.019760,0.624871,-0.002864,-0.004674,0.282474,0.000030,reactive_fallback,detected,0.871799,-0.015624,-0.206394,8.470588,315.000,247.000,-0.004767,-0.048487,-0.029966,0.627004,1627,1498,1517,1490,1800
1749,1.749000,1,-1,0,-0.000485,-0.004190,-0.020639,0.621638,-0.002900,-0.004874,0.288081,0.000032,reactive_fallback,detected,0.871849,-0.015624,-0.206394,8.470588,315.000,247.000,-0.004768,-0.048591,-0.029967,0.627004,1627,1498,1517,1490,1800
1760,1.760000,0,-1,0,-0.000532,-0.004052,-0.021647,0.617866,-0.002941,-0.005129,0.294895,0.000033,reactive_fallback,detected,0.871849,-0.015624,-0.206394,8.470588,315.000,247.000,-0.004768,-0.048652,-0.029967,0.627004,1627,1498,1517,1490,1800
1780,1.780000,0,-1,0,-0.000847,-0.003869,-0.023282,0.611743,-0.003012,-0.005618,0.307185,0.000031,reactive_fallback,detected,0.871849,-0.015624,-0.206394,8.470588,315.000,247.000,-0.004768,-0.049057,-0.029967,0.627004,1627,1498,1517,1490,1800
1782,1.782000,1,-1,0,-0.000911,-0.003858,-0.023440,0.611184,-0.003019,-0.005669,0.308408,0.000030,reactive_fallback,detected,0.870248,-0.015624,-0.209385,8.470588,315.000,248.000,-0.004759,-0.052887,-0.029912,0.624760,1625,1498,1519,1490,1800
1800,1.800000,0,-1,0,-0.001127,-0.003428,-0.024928,0.606351,-0.003073,-0.006142,0.319361,0.000031,reactive_fallback,detected,0.870248,-0.015624,-0.209385,8.470588,315.000,248.000,-0.004759,-0.053164,-0.029912,0.624760,1625,1498,1519,1490,1800
1815,1.815000,1,-1,0,-0.001323,-0.003049,-0.026206,0.602595,-0.003110,-0.006560,0.328424,0.000036,reactive_fallback,detected,0.870248,-0.015624,-0.209385,8.470588,315.000,248.000,-0.004759,-0.053415,-0.029912,0.624760,1625,1498,1519,1490,1800
1820,1.820000,0,-1,0,-0.001390,-0.002898,-0.026700,0.601466,-0.003121,-0.006705,0.331433,0.000038,reactive_fallback,detected,0.870248,-0.015624,-0.209385,8.470588,315.000,248.000,-0.004759,-0.053501,-0.029912,0.624760,1625,1498,1519,1490,1800
1840,1.840000,0,-1,0,-0.001096,-0.002023,-0.028787,0.597654,-0.003155,-0.007310,0.343419,0.000049,reactive_fallback,detected,0.870248,-0.015624,-0.209385,8.470588,315.000,248.000,-0.004759,-0.053124,-0.029912,0.624760,1625,1498,1519,1490,1800
1848,1.848000,1,-1,0,-0.001218,-0.001845,-0.029688,0.596399,-0.003165,-0.007565,0.348193,0.000058,reactive_fallback,detected,0.868138,-0.017376,-0.209851,8.447895,314.439,248.156,-0.005280,-0.053640,-0.033186,0.624411,1624,1498,1519,1488,1800
1860,1.860000,0,-1,0,-0.001679,-0.001651,-0.031135,0.594694,-0.003175,-0.007960,0.355337,0.000073,reactive_fallback,detected,0.868138,-0.017376,-0.209851,8.447895,314.439,248.156,-0.005280,-0.054229,-0.033186,0.624411,1624,1498,1519,1488,1800
1880,1.880000,0,-1,0,-0.002215,-0.000854,-0.033145,0.592129,-0.003177,-0.008651,0.367201,0.000101,reactive_fallback,detected,0.868138,-0.017376,-0.209851,8.447895,314.439,248.156,-0.005280,-0.054913,-0.033186,0.624411,1624,1498,1519,1488,1800
1881,1.881000,1,-1,0,-0.002213,-0.000792,-0.033232,0.592016,-0.003176,-0.008687,0.367792,0.000102,reactive_fallback,detected,0.877097,-0.015624,-0.210880,8.470588,315.000,248.500,-0.004796,-0.056918,-0.030148,0.623639,1624,1498,1520,1489,1800
1900,1.900000,0,-1,0,-0.002774,0.000112,-0.035218,0.590107,-0.003155,-0.009384,0.379018,0.000128,reactive_fallback,detected,0.877097,-0.015624,-0.210880,8.470588,315.000,248.500,-0.004796,-0.057644,-0.030148,0.623639,1624,1498,1520,1489,1800
1914,1.914000,1,-1,0,-0.003173,0.001008,-0.036605,0.588991,-0.003122,-0.009922,0.387269,0.000152,reactive_fallback,detected,0.867090,-0.018644,-0.211547,8.369877,314.033,248.723,-0.005658,-0.058150,-0.035565,0.623139,1623,1498,1520,1488,1800
1920,1.920000,0,-1,0,-0.003283,0.001464,-0.037228,0.588571,-0.003103,-0.010159,0.390800,0.000166,reactive_fallback,detected,0.867090,-0.018644,-0.211547,8.369877,314.033,248.723,-0.005658,-0.058290,-0.035565,0.623139,1623,1498,1520,1488,1800
1940,1.940000,0,-1,0,-0.004331,0.002822,-0.039537,0.587110,-0.003015,-0.010978,0.402553,0.000220,reactive_fallback,detected,0.867090,-0.018644,-0.211547,8.369877,314.033,248.723,-0.005658,-0.059624,-0.035565,0.623139,1623,1498,1521,1488,1800
1947,1.947000,1,-1,0,-0.004797,0.003401,-0.040215,0.586633,-0.002974,-0.011276,0.406659,0.000241,reactive_fallback,detected,0.871359,-0.017186,-0.212373,8.388349,314.500,249.000,-0.005241,-0.061675,-0.032945,0.622519,1623,1498,1522,1488,1800
1960,1.960000,0,-1,0,-0.005213,0.004914,-0.041476,0.585865,-0.002881,-0.011842,0.414277,0.000279,reactive_fallback,detected,0.871359,-0.017186,-0.212373,8.388349,314.500,249.000,-0.005241,-0.062207,-0.032945,0.622519,1623,1498,1522,1488,1800
1980,1.980000,1,-1,0,-0.005751,0.007476,-0.044131,0.584906,-0.002691,-0.012755,0.425979,0.000331,reactive_fallback,detected,0.877962,-0.015624,-0.212373,8.470588,315.000,249.000,-0.004801,-0.063485,-0.030177,0.622519,1623,1498,1522,1489,1800
2000,2.000000,0,-1,0,-0.006717,0.010262,-0.046499,0.584209,-0.002440,-0.013714,0.437664,0.000374,reactive_fallback,detected,0.877962,-0.015624,-0.212373,8.470588,315.000,249.000,-0.004801,-0.064736,-0.030177,0.622519,1623,1498,1523,1489,1800
2013,2.013000,1,-1,0,-0.007360,0.012298,-0.047872,0.583868,-0.002239,-0.014360,0.445252,0.000406,reactive_fallback,detected,0.878830,-0.015624,-0.212373,8.470588,315.000,249.000,-0.004806,-0.065633,-0.030207,0.622519,1623,1498,1523,1489,1800
2020,2.020000,0,-1,0,-0.007856,0.013415,-0.048550,0.583707,-0.002117,-0.014715,0.449336,0.000429,reactive_fallback,detected,0.878830,-0.015624,-0.212373,8.470588,315.000,249.000,-0.004806,-0.066275,-0.030207,0.622519,1623,1498,1523,1489,1800
2040,2.040000,0,-1,0,-0.008975,0.017277,-0.050681,0.583291,-0.001710,-0.015759,0.460998,0.000507,reactive_fallback,detected,0.878830,-0.015624,-0.212373,8.470588,315.000,249.000,-0.004806,-0.067725,-0.030207,0.622519,1623,1498,1524,1489,1800
2046,2.046000,1,-1,0,-0.009070,0.018653,-0.051294,0.583180,-0.001570,-0.016080,0.464495,0.000530,reactive_fallback,detected,0.885655,-0.015624,-0.210880,8.470588,315.000,248.500,-0.004843,-0.066425,-0.030442,0.623639,1624,1498,1523,1489,1800
2060,2.060000,0,-1,0,-0.009659,0.021747,-0.052530,0.583046,-0.001209,-0.016848,0.472652,0.000588,reactive_fallback,detected,0.885655,-0.015624,-0.210880,8.470588,315.000,248.500,-0.004843,-0.067194,-0.030442,0.623639,1624,1498,1524,1489,1800
2079,2.079000,1,-1,0,-0.011138,0.026112,-0.055258,0.583075,-0.000637,-0.017932,0.483719,0.000698,reactive_fallback,detected,0.887977,-0.015624,-0.210880,8.470588,315.000,248.500,-0.004856,-0.069306,-0.030522,0.623639,1624,1498,1524,1489,1800
2080,2.080000,0,-1,0,-0.011180,0.026382,-0.055408,0.583075,-0.000604,-0.017990,0.484301,0.000705,reactive_fallback,detected,0.887977,-0.015624,-0.210880,8.470588,315.000,248.500,-0.004856,-0.069361,-0.030522,0.623639,1624,1498,1524,1489,1800
2100,2.100000,0,-1,0,-0.013464,0.031359,-0.057443,0.583135,0.000119,-0.019187,0.495949,0.000924,reactive_fallback,detected,0.887977,-0.015624,-0.210880,8.470588,315.000,248.500,-0.004856,-0.072350,-0.030522,0.623639,1624,1498,1525,1489,1800
2112,2.112000,1,-1,0,-0.015070,0.034974,-0.059264,0.583089,0.000619,-0.019936,0.502935,0.001133,reactive_fallback,detected,0.882817,-0.015624,-0.210880,8.470588,315.000,248.500,-0.004828,-0.074020,-0.030344,0.623639,1624,1498,1526,1489,1800
2120,2.120000,0,-1,0,-0.014896,0.038252,-0.061155,0.582908,0.000984,-0.020449,0.507590,0.001304,reactive_fallback,detected,0.882817,-0.015624,-0.210880,8.470588,315.000,248.500,-0.004828,-0.073793,-0.030344,0.623639,1624,1498,1526,1489,1800
2140,2.140000,0,-1,0,-0.016763,0.045125,-0.063956,0.582622,0.002007,-0.021774,0.519222,0.001853,reactive_fallback,detected,0.882817,-0.015624,-0.210880,8.470588,315.000,248.500,-0.004828,-0.076222,-0.030344,0.623639,1624,1498,1527,1489,1800
2145,2.145000,1,-1,0,-0.018010,0.046671,-0.064254,0.582642,0.002289,-0.022115,0.522129,0.002012,reactive_fallback,detected,0.889602,-0.015624,-0.209385,8.470588,315.000,248.000,-0.004865,-0.076483,-0.030578,0.624760,1625,1498,1527,1489,1800
2160,2.160000,0,-1,0,-0.018670,0.053685,-0.067325,0.582392,0.003207,-0.023167,0.530843,0.002505,reactive_fallback,detected,0.889602,-0.015624,-0.209385,8.470588,315.000,248.000,-0.004865,-0.077349,-0.030578,0.624760,1625,1498,1527,1489,1800
2178,2.178000,1,-1,0,-0.019935,0.061736,-0.071592,0.582081,0.004455,-0.024484,0.541293,0.003166,reactive_fallback,detected,0.875728,-0.014062,-0.207890,8.388349,315.500,247.500,-0.004310,-0.075979,-0.027091,0.625882,1626,1498,1527,1491,1800
2180,2.180000,0,-1,0,-0.020555,0.062429,-0.071714,0.582111,0.004604,-0.024632,0.542454,0.003247,reactive_fallback,detected,0.875728,-0.014062,-0.207890,8.388349,315.500,247.500,-0.004310,-0.076781,-0.027091,0.625882,1626,1498,1527,1491,1800
2200,2.200000,0,-1,0,-0.024528,0.072317,-0.073073,0.582502,0.006221,-0.026156,0.554055,0.004146,reactive_fallback,detected,0.875728,-0.014062,-0.207890,8.388349,315.500,247.500,-0.004310,-0.081919,-0.027091,0.625882,1626,1498,1529,1491,1800
2211,2.211000,1,-1,0,-0.022866,0.080157,-0.076265,0.582145,0.007219,-0.027030,0.560432,0.004681,reactive_fallback,detected,0.882408,-0.014075,-0.202494,8.461744,315.496,245.699,-0.004347,-0.073347,-0.027325,0.629929,1630,1498,1526,1490,1800
2220,2.220000,0,-1,0,-0.023040,0.085407,-0.079134,0.581867,0.008090,-0.027764,0.565646,0.005158,reactive_fallback,detected,0.882408,-0.014075,-0.202494,8.461744,315.496,245.699,-0.004347,-0.073573,-0.027325,0.629929,1630,1498,1526,1490,1800
2240,2.240000,0,-1,0,-0.029342,0.095417,-0.081255,0.583206,0.010213,-0.029441,0.577232,0.006321,reactive_fallback,detected,0.882408,-0.014075,-0.202494,8.461744,315.496,245.699,-0.004347,-0.081784,-0.027325,0.629929,1630,1498,1529,1490,1800
2244,2.244000,1,-1,0,-0.029584,0.098384,-0.081583,0.583422,0.010673,-0.029784,0.579550,0.006557,reactive_fallback,detected,0.882408,-0.014075,-0.202494,8.461744,315.496,245.699,-0.004347,-0.082100,-0.027325,0.629929,1630,1498,1529,1490,1800
2260,2.260000,0,-1,0,-0.026688,0.112003,-0.086371,0.582989,0.012635,-0.031197,0.588820,0.007491,reactive_fallback,detected,0.882408,-0.014075,-0.202494,8.461744,315.496,245.699,-0.004347,-0.078326,-0.027325,0.629929,1630,1498,1527,1490,1800
2277,2.277000,1,-1,0,-0.031960,0.121542,-0.090306,0.582802,0.014925,-0.032752,0.598656,0.008566,reactive_fallback,detected,0.888089,-0.010937,-0.198898,8.388349,316.500,244.500,-0.003400,-0.081314,-0.021369,0.632626,1633,1499,1528,1493,1800
2280,2.280000,0,-1,0,-0.033423,0.123258,-0.090336,0.582894,0.015353,-0.033030,0.600390,0.008760,reactive_fallback,detected,0.888089,-0.010937,-0.198898,8.388349,316.500,244.500,-0.003400,-0.083240,-0.021369,0.632626,1633,1499,1529,1493,1800
2300,2.300000,0,-1,0,-0.032979,0.141811,-0.093242,0.582360,0.018416,-0.034934,0.611930,0.009982,reactive_fallback,detected,0.888089,-0.010937,-0.198898,8.388349,316.500,244.500,-0.003400,-0.082655,-0.021369,0.632626,1633,1499,1529,1493,1800
2310,2.310000,1,-1,0,-0.032582,0.150556,-0.097561,0.581559,0.020082,-0.035923,0.617690,0.010595,reactive_fallback,detected,0.891635,-0.009375,-0.200399,8.470588,317.000,245.000,-0.002926,-0.084593,-0.018389,0.631500,1632,1499,1530,1494,1800
2320,2.320000,0,-1,0,-0.037859,0.156631,-0.100118,0.581594,0.021836,-0.036928,0.623442,0.011236,reactive_fallback,detected,0.891635,-0.009375,-0.200399,8.470588,317.000,245.000,-0.002926,-0.091576,-0.018389,0.631500,1632,1499,1532,1494,1800
2340,2.340000,0,-1,0,-0.040474,0.176920,-0.101087,0.580367,0.025656,-0.038979,0.634907,0.012440,reactive_fallback,detected,0.891635,-0.009375,-0.200399,8.470588,317.000,245.000,-0.002926,-0.095038,-0.018389,0.631500,1632,1499,1533,1494,1800
2343,2.343000,1,-1,0,-0.039280,0.180794,-0.101767,0.579768,0.026267,-0.039294,0.636621,0.012604,reactive_fallback,detected,0.889028,-0.006250,-0.197396,8.470588,318.000,244.000,-0.001945,-0.089534,-0.012224,0.633753,1634,1499,1531,1496,1800
2360,2.360000,0,-1,0,-0.040805,0.197155,-0.107903,0.577396,0.029903,-0.041117,0.646303,0.013561,reactive_fallback,detected,0.889028,-0.006250,-0.197396,8.470588,318.000,244.000,-0.001945,-0.091553,-0.012224,0.633753,1634,1499,1532,1496,1800
2376,2.376000,1,-1,0,-0.048175,0.212069,-0.110208,0.576989,0.033613,-0.042878,0.655369,0.014388,reactive_fallback,detected,0.894821,-0.004618,-0.195150,8.471267,318.522,243.253,-0.001446,-0.099162,-0.009091,0.635437,1635,1499,1535,1497,1800
2380,2.380000,0,-1,0,-0.047501,0.217558,-0.110467,0.576394,0.034591,-0.043325,0.657628,0.014561,reactive_fallback,detected,0.894821,-0.004618,-0.195150,8.471267,318.522,243.253,-0.001446,-0.098261,-0.009091,0.635437,1635,1499,1534,1497,1800
2400,2.400000,0,-1,0,-0.043759,0.243124,-0.115828,0.572312,0.039767,-0.045609,0.668872,0.015320,reactive_fallback,detected,0.894821,-0.004618,-0.195150,8.471267,318.522,243.253,-0.001446,-0.093265,-0.009091,0.635437,1635,1499,1533,1497,1800
2409,2.409000,1,-1,0,-0.050574,0.250326,-0.118540,0.572229,0.042249,-0.046662,0.673904,0.015660,reactive_fallback,detected,0.898021,-0.005160,-0.187243,8.460989,318.349,240.628,-0.001622,-0.092079,-0.010195,0.641367,1641,1499,1532,1496,1800
2420,2.420000,0,-1,0,-0.056159,0.262947,-0.119540,0.572009,0.045430,-0.047964,0.680027,0.015991,reactive_fallback,detected,0.898021,-0.005160,-0.187243,8.460989,318.349,240.628,-0.001622,-0.099559,-0.010195,0.641367,1641,1499,1535,1496,1800
2440,2.440000,0,-1,0,-0.048469,0.295234,-0.123193,0.566707,0.051662,-0.050388,0.691089,0.016320,reactive_fallback,detected,0.898021,-0.005160,-0.187243,8.460989,318.349,240.628,-0.001622,-0.089259,-0.010195,0.641367,1641,1499,1531,1496,1800
2442,2.442000,1,-1,0,-0.048888,0.297577,-0.124049,0.566347,0.052314,-0.050636,0.692189,0.016356,reactive_fallback,detected,0.911967,-0.001562,-0.179303,8.554455,319.500,238.000,-0.000499,-0.080741,-0.003135,0.647322,1647,1500,1528,1499,1800
2460,2.460000,0,-1,0,-0.062327,0.316456,-0.129434,0.562155,0.058437,-0.052891,0.702026,0.016673,reactive_fallback,detected,0.911967,-0.001562,-0.179303,8.554455,319.500,238.000,-0.000499,-0.099093,-0.003135,0.647322,1647,1500,1535,1499,1800
2475,2.475000,1,-1,0,-0.056471,0.344075,-0.129115,0.554600,0.063926,-0.054794,0.710076,0.016786,reactive_fallback,detected,0.905104,0.000000,-0.176276,8.470588,320.000,237.000,0.000000,-0.086458,0.000000,0.649592,1650,1500,1530,1500,1800
2480,2.480000,0,-1,0,-0.053568,0.352922,-0.129855,0.547576,0.065832,-0.055437,0.712722,0.016810,reactive_fallback,detected,0.905104,0.000000,-0.176276,8.470588,320.000,237.000,0.000000,-0.082516,0.000000,0.649592,1650,1500,1529,1500,1800
2500,2.500000,0,-1,0,-0.067093,0.375510,-0.136604,0.539869,0.073804,-0.058061,0.723092,0.017133,reactive_fallback,detected,0.905104,0.000000,-0.176276,8.470588,320.000,237.000,0.000000,-0.100879,0.000000,0.649592,1650,1500,1535,1500,1800
2508,2.508000,1,-1,0,-0.070125,0.388175,-0.137652,0.533746,0.077171,-0.059126,0.727153,0.017228,reactive_fallback,detected,0.910166,0.000000,-0.182327,8.470588,320.000,239.000,0.000000,-0.113844,0.000000,0.645054,1645,1500,1540,1500,1800
2520,2.520000,0,-1,0,-0.061973,0.413180,-0.137624,0.526464,0.082429,-0.060737,0.733172,0.017263,reactive_fallback,detected,0.910166,0.000000,-0.182327,8.470588,320.000,239.000,0.000000,-0.102714,0.000000,0.645054,1645,1500,1536,1500,1800
2540,2.540000,0,-1,0,-0.069722,0.440373,-0.143561,0.513468,0.091685,-0.063487,0.742911,0.017465,reactive_fallback,detected,0.910166,0.000000,-0.182327,8.470588,320.000,239.000,0.000000,-0.113293,0.000000,0.645054,1645,1500,1540,1500,1800
2541,2.541000,1,-1,0,-0.070930,0.441511,-0.143962,0.513200,0.092164,-0.063627,0.743391,0.017480,reactive_fallback,detected,0.904516,-0.002374,-0.180831,8.481750,319.240,238.505,-0.000751,-0.111902,-0.004723,0.646176,1646,1500,1539,1498,1800
2560,2.560000,0,-1,0,-0.072758,0.476483,-0.147192,0.499423,0.101613,-0.066302,0.752291,0.017562,reactive_fallback,detected,0.904516,-0.002374,-0.180831,8.481750,319.240,238.505,-0.000751,-0.114376,-0.004723,0.646176,1646,1500,1540,1498,1800
2574,2.574000,1,-1,0,-0.065337,0.503550,-0.147765,0.484789,0.108984,-0.068302,0.758681,0.017532,reactive_fallback,detected,0.911423,-0.001562,-0.171729,8.554455,319.500,235.500,-0.000498,-0.092804,-0.003133,0.653002,1653,1500,1532,1499,1800
2580,2.580000,0,-1,0,-0.070057,0.511053,-0.149509,0.484659,0.112237,-0.069173,0.761363,0.017598,reactive_fallback,detected,0.911423,-0.001562,-0.171729,8.554455,319.500,235.500,-0.000498,-0.099246,-0.003133,0.653002,1653,1500,1535,1499,1800
2600,2.600000,0,-1,0,-0.083586,0.543661,-0.156266,0.479852,0.123552,-0.072129,0.770154,0.017704,reactive_fallback,detected,0.911423,-0.001562,-0.171729,8.554455,319.500,235.500,-0.000498,-0.117710,-0.003133,0.653002,1653,1500,1541,1499,1800
2607,2.607000,1,-1,0,-0.077442,0.560556,-0.156794,0.477453,0.127699,-0.073175,0.773174,0.017630,reactive_fallback,detected,0.911423,-0.001562,-0.171729,8.554455,319.500,235.500,-0.000498,-0.109325,-0.003133,0.653002,1653,1500,1538,1499,1800
2620,2.620000,0,-1,0,-0.072016,0.586404,-0.157732,0.465831,0.135641,-0.075139,0.778718,0.017510,reactive_fallback,detected,0.911423,-0.001562,-0.171729,8.554455,319.500,235.500,-0.000498,-0.101920,-0.003133,0.653002,1653,1500,1536,1499,1800
2640,2.640000,1,-1,0,-0.094428,0.616583,-0.164378,0.469554,0.148462,-0.078229,0.787044,0.017611,reactive_fallback,detected,0.916756,-0.001562,-0.158046,8.554455,319.500,231.000,-0.000501,-0.114498,-0.003151,0.663265,1663,1500,1540,1499,1800
2660,2.660000,0,-1,0,-0.083039,0.666013,-0.166163,0.452650,0.162143,-0.081371,0.795060,0.017425,reactive_fallback,detected,0.916756,-0.001562,-0.158046,8.554455,319.500,231.000,-0.000501,-0.098864,-0.003151,0.663265,1663,1500,1535,1499,1800
2673,2.673000,1,-1,0,-0.092250,0.688697,-0.168172,0.452993,0.171474,-0.083446,0.800101,0.017494,reactive_fallback,detected,0.905756,-0.003125,-0.156522,8.470588,319.000,230.500,-0.000991,-0.107914,-0.006227,0.664408,1664,1500,1538,1498,1800
2680,2.680000,0,-1,0,-0.101228,0.701089,-0.170967,0.456084,0.176649,-0.084580,0.802786,0.017585,reactive_fallback,detected,0.905756,-0.003125,-0.156522,8.470588,319.000,230.500,-0.000991,-0.120070,-0.006227,0.664408,1664,1500,1542,1498,1800
2700,2.700000,0,-1,0,-0.093988,0.753582,-0.175966,0.437317,0.192085,-0.087854,0.810207,0.017565,reactive_fallback,detected,0.905756,-0.003125,-0.156522,8.470588,319.000,230.500,-0.000991,-0.110268,-0.006227,0.664408,1664,1500,1539,1498,1800
2706,2.706000,1,-1,0,-0.091140,0.768082,-0.175665,0.428367,0.196894,-0.088841,0.812362,0.017565,reactive_fallback,detected,0.905756,-0.003125,-0.156522,8.470588,319.000,230.500,-0.000991,-0.106411,-0.006227,0.664408,1664,1500,1537,1498,1800
2720,2.720000,0,-1,0,-0.106837,0.793304,-0.176619,0.433400,0.208415,-0.091163,0.817240,0.017815,reactive_fallback,detected,0.905756,-0.003125,-0.156522,8.470588,319.000,230.500,-0.000991,-0.127664,-0.006227,0.664408,1664,1500,1545,1498,1800
2739,2.739000,1,-1,0,-0.115637,0.841417,-0.183607,0.424516,0.224826,-0.094377,0.823543,0.018096,reactive_fallback,detected,0.909656,-0.003125,-0.153471,8.470588,319.000,229.500,-0.000995,-0.136032,-0.006254,0.666696,1667,1500,1548,1498,1800
2740,2.740000,0,-1,0,-0.114619,0.844559,-0.183851,0.423322,0.225716,-0.094548,0.823865,0.018100,reactive_fallback,detected,0.909656,-0.003125,-0.153471,8.470588,319.000,229.500,-0.000995,-0.134648,-0.006254,0.666696,1667,1500,1547,1498,1800
2760,2.760000,0,-1,0,-0.109879,0.896319,-0.184997,0.407965,0.244039,-0.097972,0.830112,0.018345,reactive_fallback,detected,0.909656,-0.003125,-0.153471,8.470588,319.000,229.500,-0.000995,-0.128203,-0.006254,0.666696,1667,1500,1545,1498,1800
2772,2.772000,1,-1,0,-0.127329,0.921784,-0.187779,0.420662,0.255509,-0.100055,0.833743,0.018750,reactive_fallback,detected,0.907021,-0.003125,-0.132040,8.470588,319.000,222.500,-0.000992,-0.122433,-0.006236,0.682770,1683,1500,1543,1498,1800
2780,2.780000,0,-1,0,-0.130202,0.944445,-0.190933,0.415859,0.263379,-0.101459,0.836081,0.018915,reactive_fallback,detected,0.907021,-0.003125,-0.132040,8.470588,319.000,222.500,-0.000992,-0.126329,-0.006236,0.682770,1683,1500,1544,1498,1800
2800,2.800000,0,-1,0,-0.104507,1.008075,-0.194454,0.381675,0.283829,-0.104993,0.841717,0.019065,reactive_fallback,detected,0.907021,-0.003125,-0.132040,8.470588,319.000,222.500,-0.000992,-0.091491,-0.006236,0.682770,1683,1500,1532,1498,1800
2805,2.805000,1,-1,0,-0.104342,1.019508,-0.194453,0.377642,0.289090,-0.105880,0.843065,0.019139,reactive_fallback,detected,0.914830,-0.004688,-0.113572,8.554457,318.500,216.500,-0.001501,-0.066682,-0.009434,0.696621,1697,1499,1523,1497,1800
2820,2.820000,0,-1,0,-0.126770,1.048296,-0.196687,0.400985,0.305230,-0.108564,0.847057,0.019619,reactive_fallback,detected,0.914830,-0.004688,-0.113572,8.554457,318.500,216.500,-0.001501,-0.097299,-0.009434,0.696621,1697,1499,1534,1497,1800
2838,2.838000,1,-1,0,-0.126141,1.100882,-0.202225,0.397272,0.325408,-0.111834,0.851657,0.019878,reactive_fallback,detected,0.910061,-0.004851,-0.135419,8.472870,318.448,223.601,-0.001545,-0.125582,-0.009712,0.680235,1680,1499,1544,1497,1800
2840,2.840000,0,-1,0,-0.123356,1.107537,-0.202582,0.394414,0.327708,-0.112200,0.852164,0.019882,reactive_fallback,detected,0.910061,-0.004851,-0.135419,8.472870,318.448,223.601,-0.001545,-0.121801,-0.009712,0.680235,1680,1499,1543,1497,1800
2860,2.860000,0,-1,0,-0.121548,1.159068,-0.204463,0.390504,0.351263,-0.115878,0.857103,0.020160,reactive_fallback,detected,0.910061,-0.004851,-0.135419,8.472870,318.448,223.601,-0.001545,-0.119346,-0.009712,0.680235,1680,1499,1542,1497,1800
